#no	R	0.95 VaR	0.999 VaR	1
1	-0.63505	18.4957	98.4993	998.513	1
2	1.43076	18.4957	98.4993	998.513	1
3	-0.335087	18.4957	98.4993	998.513	1
4	-0.304272	18.4957	98.4993	998.513	1
5	1.92728	18.4957	98.4993	998.513	1
6	0.074936	18.4957	98.4993	998.513	1
7	30.7352	18.4957	98.4993	998.513	1
8	1.3001	18.4957	98.4993	998.513	1
9	-0.546921	18.4957	98.4993	998.513	1
10	2.26812	18.4957	98.4993	998.513	1
11	-0.452578	18.4957	98.4993	998.513	1
12	0.304233	18.4957	98.4993	998.513	1
13	-0.698607	18.4957	98.4993	998.513	1
14	-0.340767	18.4957	98.4993	998.513	1
15	0.859114	18.4957	98.4993	998.513	1
16	-0.554974	18.4957	98.4993	998.513	1
17	3.19194	18.4957	98.4993	998.513	1
18	3.51207	18.4957	98.4993	998.513	1
19	0.505069	18.4957	98.4993	998.513	1
20	-0.305792	18.4957	98.4993	998.513	1
21	2.17681	18.4957	98.4993	998.513	1
22	-0.460282	18.4957	98.4993	998.513	1
23	3.11761	18.4957	98.4993	998.513	1
24	0.0357578	18.4957	98.4993	998.513	1
25	-0.308629	18.4957	98.4993	998.513	1
26	1.30551	18.4957	98.4993	998.513	1
27	-0.119042	18.4957	98.4993	998.513	1
28	5.35431	18.4957	98.4993	998.513	1
29	3.54456	18.4957	98.4993	998.513	1
30	4.69978	18.4957	98.4993	998.513	1
31	2.72688	18.4957	98.4993	998.513	1
32	-0.0746329	18.4957	98.4993	998.513	1
33	-0.336788	18.4957	98.4993	998.513	1
34	1.12472	18.4957	98.4993	998.513	1
35	1.21872	18.4957	98.4993	998.513	1
36	0.660871	18.4957	98.4993	998.513	1
37	0.288708	18.4957	98.4993	998.513	1
38	0.708023	18.4957	98.4993	998.513	1
39	1.26141	18.4957	98.4993	998.513	1
40	9.10997	18.4957	98.4993	998.513	1
41	1.94582	18.4957	98.4993	998.513	1
42	-0.650656	18.4957	98.4993	998.513	1
43	0.325954	18.4957	98.4993	998.513	1
44	-0.122667	18.4957	98.4993	998.513	1
45	0.416552	18.4957	98.4993	998.513	1
46	10.083	18.4957	98.4993	998.513	1
47	-0.458872	18.4957	98.4993	998.513	1
48	4.01782	18.4957	98.4993	998.513	1
49	1.24037	18.4957	98.4993	998.513	1
50	-0.474171	18.4957	98.4993	998.513	1
51	-0.217646	18.4957	98.4993	998.513	1
52	0.556533	18.4957	98.4993	998.513	1
53	-0.515958	18.4957	98.4993	998.513	1
54	1.66989	18.4957	98.4993	998.513	1
55	0.915363	18.4957	98.4993	998.513	1
56	0.906087	18.4957	98.4993	998.513	1
57	3.57132	18.4957	98.4993	998.513	1
58	3.89436	18.4957	98.4993	998.513	1
59	6.95458	18.4957	98.4993	998.513	1
60	-0.0935116	18.4957	98.4993	998.513	1
61	1.02146	18.4957	98.4993	998.513	1
