#no	R	0.95 VaR	0.999 VaR	2
1	5.1046	198.793	5191.13	523893	1.04881
2	5.98025	199.694	5214.68	526269	1.05357
3	-0.0635362	199.784	5217.02	526506	1.05404
4	39.9878	199.793	5217.26	526530	1.05409
5	0.298969	199.796	5217.32	526536	1.0541
6	25.6179	199.794	5217.29	526533	1.05409
7	0.00667841	199.795	5217.3	526534	1.0541
8	-0.505081	199.794	5217.29	526532	1.05409
9	-0.312963	199.794	5217.28	526532	1.05409
10	3.23808	199.794	5217.28	526532	1.05409
11	-0.344905	199.794	5217.28	526532	1.05409
12	-0.0262351	199.794	5217.28	526532	1.05409
13	0.305212	199.794	5217.28	526532	1.05409
14	-0.477828	199.794	5217.28	526532	1.05409
15	-0.307508	199.794	5217.28	526532	1.05409
16	-0.273253	199.794	5217.28	526532	1.05409
17	21.764	199.794	5217.28	526532	1.05409
18	0.407317	199.795	5217.3	526533	1.05409
19	235.21	199.794	5217.29	526532	1.05409
20	-0.448501	199.844	5218.58	526663	1.05436
21	0.878316	199.799	5217.42	526545	1.05412
22	0.854041	199.795	5217.3	526534	1.0541
23	2.13825	199.794	5217.29	526532	1.05409
24	0.108259	199.794	5217.28	526532	1.05409
25	182.91	199.794	5217.28	526532	1.05409
26	-0.0741547	199.824	5218.07	526612	1.05425
27	2.45345	199.797	5217.36	526540	1.05411
28	-0.40289	199.795	5217.29	526533	1.05409
29	-0.396782	199.794	5217.29	526532	1.05409
30	-0.30503	199.794	5217.28	526532	1.05409
31	8.69453	199.794	5217.28	526532	1.05409
32	4.59352	199.794	5217.29	526532	1.05409
33	0.649341	199.794	5217.29	526532	1.05409
34	-0.0843734	199.794	5217.28	526532	1.05409
35	4242.62	199.794	5217.28	526532	1.05409
36	21.8322	215.37	5624.03	567581	1.13627
37	-0.508732	201.407	5259.39	530781	1.0626
38	0.131757	199.956	5221.51	526959	1.05495
39	33.1484	199.811	5217.71	526575	1.05418
40	20.6966	199.797	5217.35	526539	1.05411
41	11.2113	199.795	5217.3	526534	1.0541
42	-0.35354	199.795	5217.29	526533	1.05409
43	-0.110862	199.794	5217.29	526532	1.05409
44	-0.419783	199.794	5217.28	526532	1.05409
45	-0.293386	199.794	5217.28	526532	1.05409
46	0.0258666	199.794	5217.28	526532	1.05409
47	3.29075	199.794	5217.28	526532	1.05409
48	30.2554	199.794	5217.28	526532	1.05409
49	0.754237	199.795	5217.31	526534	1.0541
50	0.234467	199.794	5217.29	526533	1.05409
51	7583.6	199.794	5217.28	526532	1.05409
52	11.9039	246.128	6427.22	648640	1.29855
53	3.40823	204.9	5350.61	539987	1.08103
54	-0.391705	200.311	5230.77	527893	1.05682
55	-0.13049	199.846	5218.63	526669	1.05437
56	-0.165657	199.8	5217.42	526546	1.05412
57	25.256	199.795	5217.3	526534	1.0541
58	-0.497957	199.795	5217.3	526534	1.0541
59	0.400882	199.794	5217.29	526532	1.05409
60	1.74482	199.794	5217.28	526532	1.05409
61	8.44558	199.794	5217.28	526532	1.05409
62	-0.294316	199.794	5217.29	526532	1.05409
63	-0.367076	199.794	5217.28	526532	1.05409
64	0.180361	199.794	5217.28	526532	1.05409
65	11.7179	199.794	5217.28	526532	1.05409
66	57.6821	199.794	5217.29	526533	1.05409
67	0.417273	199.797	5217.36	526540	1.05411
68	-0.409398	199.795	5217.29	526533	1.05409
69	1.00602	199.794	5217.29	526532	1.05409
70	-0.39313	199.794	5217.28	526532	1.05409
71	-0.385545	199.794	5217.28	526532	1.05409
72	1.43762	199.794	5217.28	526532	1.05409
73	1.07646	199.794	5217.28	526532	1.05409
74	-0.338081	199.794	5217.28	526532	1.05409
75	-0.409303	199.794	5217.28	526532	1.05409
76	0.382758	199.794	5217.28	526532	1.05409
77	-0.488052	199.794	5217.28	526532	1.05409
78	0.284128	199.794	5217.28	526532	1.05409
79	6.14574	199.794	5217.28	526532	1.05409
80	-0.38937	199.794	5217.29	526532	1.05409
81	8.44041	199.794	5217.28	526532	1.05409
82	-0.12038	199.794	5217.29	526532	1.05409
83	-0.389156	199.794	5217.28	526532	1.05409
84	1327.23	199.794	5217.28	526532	1.05409
85	-0.275961	201.372	5258.48	530690	1.06242
86	22.5611	199.953	5221.42	526950	1.05493
87	-0.499209	199.811	5217.71	526575	1.05418
88	17.6694	199.796	5217.33	526537	1.0541
89	458.264	199.795	5217.3	526533	1.05409
90	-0.395573	199.983	5222.21	527030	1.05509
91	9.44233	199.813	5217.78	526582	1.05419
92	240.618	199.796	5217.34	526537	1.0541
93	-0.148398	199.847	5218.65	526670	1.05437
94	0.0760199	199.8	5217.42	526546	1.05412
95	-0.310496	199.795	5217.3	526534	1.0541
96	8.24951	199.794	5217.29	526532	1.05409
97	-0.0709651	199.794	5217.29	526532	1.05409
98	-0.10536	199.794	5217.28	526532	1.05409
99	329.617	199.794	5217.28	526532	1.05409
100	1.45008	199.892	5219.83	526790	1.05461
101	1.70828	199.804	5217.54	526558	1.05414
102	-0.177779	199.795	5217.31	526535	1.0541
103	-0.0575636	199.794	5217.29	526533	1.05409
104	-0.0387137	199.794	5217.29	526532	1.05409
105	-0.229229	199.794	5217.28	526532	1.05409
106	1.99148	199.794	5217.28	526532	1.05409
107	3.22844	199.794	5217.28	526532	1.05409
108	-0.275735	199.794	5217.28	526532	1.05409
109	610.36	199.794	5217.28	526532	1.05409
110	-0.40722	200.129	5226.02	527414	1.05586
111	3.35098	199.828	5218.16	526621	1.05427
112	0.690682	199.798	5217.37	526541	1.05411
113	8.63521	199.795	5217.29	526533	1.05409
114	1.28808	199.794	5217.29	526533	1.05409
115	0.498629	199.794	5217.29	526532	1.05409
116	-0.479967	199.794	5217.28	526532	1.05409
117	191.195	199.794	5217.28	526532	1.05409
118	8.73279	199.827	5218.14	526619	1.05427
119	-0.486255	199.798	5217.37	526541	1.05411
120	4.6623	199.795	5217.29	526533	1.05409
121	-0.21567	199.794	5217.29	526532	1.05409
122	990.114	199.794	5217.28	526532	1.05409
123	6.88374	200.674	5240.25	528850	1.05873
124	1.17466	199.883	5219.59	526765	1.05456
125	43.4999	199.803	5217.51	526556	1.05414
126	-0.173911	199.797	5217.35	526539	1.05411
127	-0.249532	199.795	5217.29	526533	1.05409
128	-0.421336	199.794	5217.29	526532	1.05409
129	1.63367	199.794	5217.28	526532	1.05409
130	0.481975	199.794	5217.28	526532	1.05409
131	172.352	199.794	5217.28	526532	1.05409
132	111.23	199.821	5217.98	526603	1.05423
133	0.10598	199.808	5217.65	526569	1.05417
134	6.81976	199.796	5217.32	526536	1.0541
135	8.86329	199.795	5217.29	526533	1.05409
136	0.735509	199.794	5217.29	526533	1.05409
137	-0.391015	199.794	5217.28	526532	1.05409
138	-0.143097	199.794	5217.28	526532	1.05409
139	-0.340872	199.794	5217.28	526532	1.05409
140	-0.2349	199.794	5217.28	526532	1.05409
141	-0.0922247	199.794	5217.28	526532	1.05409
142	13.5993	199.794	5217.28	526532	1.05409
143	11.3634	199.795	5217.29	526533	1.05409
144	0.908174	199.794	5217.29	526533	1.05409
145	-0.283861	199.794	5217.29	526532	1.05409
146	1.58521	199.794	5217.28	526532	1.05409
147	26.074	199.794	5217.28	526532	1.05409
148	0.646119	199.795	5217.3	526534	1.0541
149	-0.460252	199.794	5217.29	526532	1.05409
150	0.43477	199.794	5217.28	526532	1.05409
151	8.82024	199.794	5217.28	526532	1.05409
152	3.40307	199.794	5217.29	526532	1.05409
153	1.355	199.794	5217.29	526532	1.05409
154	10.5314	199.794	5217.28	526532	1.05409
155	0.980321	199.794	5217.29	526533	1.05409
156	-0.489831	199.794	5217.29	526532	1.05409
157	7.451	199.794	5217.28	526532	1.05409
158	8.86585	199.794	5217.29	526532	1.05409
159	2.9455	199.794	5217.29	526533	1.05409
160	0.300613	199.794	5217.29	526532	1.05409
161	-0.492085	199.794	5217.28	526532	1.05409
162	0.0042248	199.794	5217.28	526532	1.05409
163	-0.504834	199.794	5217.28	526532	1.05409
164	0.0282945	199.794	5217.28	526532	1.05409
165	0.0793728	199.794	5217.28	526532	1.05409
166	-0.0885685	199.794	5217.28	526532	1.05409
167	150.399	199.794	5217.28	526532	1.05409
168	-0.437567	199.815	5217.82	526586	1.0542
169	0.248056	199.796	5217.34	526538	1.0541
170	-0.505586	199.795	5217.29	526533	1.05409
171	11.7049	199.794	5217.29	526532	1.05409
172	-0.115839	199.794	5217.29	526533	1.05409
173	-0.217909	199.794	5217.29	526532	1.05409
174	-0.323713	199.794	5217.28	526532	1.05409
175	22.5107	199.794	5217.28	526532	1.05409
176	19.2261	199.795	5217.3	526533	1.05409
177	0.296694	199.795	5217.29	526533	1.05409
178	1.15042	199.794	5217.29	526532	1.05409
179	0.309817	199.794	5217.28	526532	1.05409
180	-0.441739	199.794	5217.28	526532	1.05409
181	2.48095	199.794	5217.28	526532	1.05409
182	1.23135	199.794	5217.28	526532	1.05409
183	0.244744	199.794	5217.28	526532	1.05409
184	24.291	199.794	5217.28	526532	1.05409
185	-0.265678	199.795	5217.3	526534	1.0541
186	0.193932	199.794	5217.29	526532	1.05409
187	-0.450861	199.794	5217.28	526532	1.05409
188	1.02749	199.794	5217.28	526532	1.05409
189	-0.0760677	199.794	5217.28	526532	1.05409
190	-0.229372	199.794	5217.28	526532	1.05409
191	-0.35159	199.794	5217.28	526532	1.05409
192	-0.0743888	199.794	5217.28	526532	1.05409
193	-0.318799	199.794	5217.28	526532	1.05409
194	45.5842	199.794	5217.28	526532	1.05409
195	1.60323	199.796	5217.33	526537	1.0541
196	-0.306821	199.795	5217.29	526533	1.05409
197	-0.0992668	199.794	5217.29	526532	1.05409
198	-0.436845	199.794	5217.28	526532	1.05409
199	0.117023	199.794	5217.28	526532	1.05409
200	12.2855	199.794	5217.28	526532	1.05409
201	10.7715	199.794	5217.29	526533	1.05409
202	9.9046	199.794	5217.29	526533	1.05409
203	0.234973	199.794	5217.29	526533	1.05409
204	0.09741	199.794	5217.29	526532	1.05409
205	-0.333092	199.794	5217.28	526532	1.05409
206	39.5704	199.794	5217.28	526532	1.05409
207	-0.31096	199.796	5217.32	526536	1.0541
208	-0.46188	199.795	5217.29	526533	1.05409
209	115.503	199.794	5217.29	526532	1.05409
210	1.14804	199.806	5217.6	526564	1.05416
211	5.49724	199.796	5217.32	526536	1.0541
212	0.156358	199.795	5217.29	526533	1.05409
213	1926.87	199.794	5217.29	526532	1.05409
214	14.392	203.105	5303.74	535257	1.07156
215	-0.509941	200.128	5226	527412	1.05585
216	-0.329863	199.828	5218.16	526620	1.05427
217	1.67967	199.798	5217.37	526541	1.05411
218	50.0915	199.795	5217.29	526533	1.05409
219	-0.498923	199.797	5217.34	526538	1.0541
220	714.323	199.795	5217.29	526533	1.05409
221	0.622906	200.253	5229.25	527740	1.05651
222	-0.265533	199.84	5218.48	526653	1.05433
223	19.56	199.799	5217.4	526544	1.05412
224	28.8826	199.795	5217.31	526534	1.0541
225	0.937	199.795	5217.31	526534	1.0541
226	-0.200929	199.794	5217.29	526533	1.05409
227	5.38447	199.794	5217.28	526532	1.05409
228	9.53684	199.794	5217.29	526532	1.05409
229	-0.32035	199.794	5217.29	526533	1.05409
230	-0.0371029	199.794	5217.28	526532	1.05409
231	-0.226347	199.794	5217.28	526532	1.05409
232	2550.69	199.794	5217.28	526532	1.05409
233	11.7102	205.561	5367.86	541728	1.08451
234	5.84937	200.379	5232.54	528072	1.05717
235	0.333476	199.853	5218.81	526687	1.0544
236	-0.353758	199.8	5217.44	526548	1.05412
237	42.6799	199.795	5217.3	526534	1.0541
238	-0.113104	199.796	5217.33	526537	1.0541
239	-0.171943	199.795	5217.29	526533	1.05409
240	8334.84	199.794	5217.29	526532	1.05409
241	1.82659	254.707	6651.22	671246	1.3438
242	-0.016641	205.946	5377.91	542743	1.08655
243	7.93761	200.418	5233.57	528176	1.05738
244	0.685719	199.857	5218.92	526697	1.05442
245	-0.329596	199.801	5217.45	526549	1.05413
246	3.26651	199.795	5217.3	526534	1.0541
247	16525.8	199.794	5217.29	526532	1.05409
248	0.0185423	371.527	9701.78	979111	1.96013
249	-0.397251	223.001	5823.27	587689	1.17653
250	-0.15464	202.235	5281.01	532964	1.06697
251	48.3158	200.04	5223.69	527179	1.05539
252	2.36167	199.821	5217.98	526603	1.05423
253	11.053	199.797	5217.35	526539	1.05411
254	36.4715	199.795	5217.29	526533	1.05409
255	116.415	199.796	5217.32	526536	1.0541
256	0.623339	199.807	5217.61	526565	1.05416
257	31.5135	199.796	5217.32	526536	1.0541
258	5.81771	199.795	5217.31	526535	1.0541
259	1.17118	199.794	5217.29	526533	1.05409
260	7.8881	199.794	5217.29	526532	1.05409
261	527.267	199.794	5217.29	526532	1.05409
262	1.26128	200.044	5223.81	527191	1.05541
263	11.5315	199.819	5217.94	526598	1.05422
264	2.38234	199.797	5217.35	526539	1.05411
265	3.29	199.795	5217.29	526533	1.05409
266	-0.421291	199.794	5217.29	526532	1.05409
267	0.45154	199.794	5217.28	526532	1.05409
268	3.17985	199.794	5217.28	526532	1.05409
269	0.118975	199.794	5217.28	526532	1.05409
270	-0.246202	199.794	5217.28	526532	1.05409
271	1.24476	199.794	5217.28	526532	1.05409
272	-0.398088	199.794	5217.28	526532	1.05409
273	-0.464805	199.794	5217.28	526532	1.05409
274	1.23226	199.794	5217.28	526532	1.05409
275	-0.487825	199.794	5217.28	526532	1.05409
276	-0.501427	199.794	5217.28	526532	1.05409
277	1.8837	199.794	5217.28	526532	1.05409
278	-0.293896	199.794	5217.28	526532	1.05409
279	2.37635	199.794	5217.28	526532	1.05409
280	3.01481	199.794	5217.28	526532	1.05409
281	1.01316	199.794	5217.28	526532	1.05409
282	-0.296129	199.794	5217.28	526532	1.05409
